wavenumber,intensity
2423.2065337243403,0.2573734521865845
2426.302586510264,0.2582358121871948
2429.398639296188,0.28114262223243713
2432.4946920821117,0.2651028335094452
2435.590744868035,0.2719358801841736
2438.686797653959,0.2645716965198517
2441.7828504398826,0.27674660086631775
2444.8789032258064,0.2594430446624756
2447.9749560117302,0.2668427526950836
2451.071008797654,0.26035693287849426
2454.167061583578,0.26716116070747375
2457.2631143695016,0.24562954902648926
2460.3591671554254,0.260884553194046
2463.455219941349,0.254338800907135
2466.5512727272726,0.2710416913032532
2469.6473255131964,0.2455459088087082
2472.74337829912,0.2573734521865845
2475.839431085044,0.2582358121871948
2478.935483870968,0.28114262223243713
2482.0315366568916,0.2651028335094452
2485.1275894428154,0.2719358801841736
2488.223642228739,0.2645716965198517
2491.3196950146626,0.27674660086631775
2494.4157478005864,0.2594430446624756
2497.51180058651,0.2668427526950836
2500.607853372434,0.26035693287849426
2503.7039061583578,0.26716116070747375
2506.7999589442816,0.24562954902648926
2509.8960117302054,0.260884553194046
2512.992064516129,0.254338800907135
2516.088117302053,0.2710416913032532
2519.184170087977,0.2455459088087082
2522.2802228739,0.2573734521865845
2525.376275659824,0.2582358121871948
2528.4723284457477,0.28114262223243713
2531.5683812316715,0.2651028335094452
2534.6644340175953,0.2719358801841736
2537.760486803519,0.2645716965198517
2540.856539589443,0.27674660086631775
2543.9525923753667,0.2594430446624756
2547.0486451612906,0.2668427526950836
2550.144697947214,0.26035693287849426
2553.2407507331377,0.26716116070747375
2556.3368035190615,0.24562954902648926
2559.4328563049853,0.260884553194046
2562.528909090909,0.254338800907135
2565.624961876833,0.2710416913032532
2568.7210146627567,0.2455459088087082
2571.8170674486805,0.2573734521865845
2574.9131202346043,0.2582358121871948
2578.0091730205277,0.28114262223243713
2581.1052258064515,0.2651028335094452
2584.2012785923753,0.2719358801841736
2587.297331378299,0.2645716965198517
2590.393384164223,0.27674660086631775
2593.4894369501467,0.2594430446624756
2596.5854897360705,0.2668427526950836
2599.6815425219943,0.26035693287849426
2602.777595307918,0.26716116070747375
2605.8736480938414,0.24562954902648926
2608.9697008797652,0.260884553194046
2612.065753665689,0.254338800907135
2615.161806451613,0.2710416913032532
2618.2578592375366,0.2455459088087082
2621.3539120234605,0.2573734521865845
2624.4499648093843,0.2582358121871948
2627.546017595308,0.28114262223243713
2630.642070381232,0.2651028335094452
2633.738123167155,0.2719358801841736
2636.834175953079,0.2645716965198517
2639.930228739003,0.27674660086631775
2643.0262815249266,0.2594430446624756
2646.1223343108504,0.2668427526950836
2649.218387096774,0.26035693287849426
2652.314439882698,0.26716116070747375
2655.410492668622,0.24562954902648926
2658.5065454545456,0.260884553194046
2661.6025982404694,0.254338800907135
2664.698651026393,0.2710416913032532
2667.7947038123166,0.2455459088087082
2670.8907565982404,0.2573734521865845
2673.986809384164,0.2582358121871948
2677.082862170088,0.28114262223243713
2680.178914956012,0.2651028335094452
2683.2749677419356,0.2719358801841736
2686.3710205278594,0.2645716965198517
2689.467073313783,0.27674660086631775
